T,V,event
0.0,518.0,0
0.00012080212611741966,517.0,0
0.00024160425223483932,518.0,0
0.000362406378352259,518.0,0
0.00048320850446967865,517.0,0
0.0006040106305870984,518.0,0
0.000724812756704518,518.0,0
0.0008456148828219377,517.0,0
0.0009664170089393573,518.0,0
0.001087219135056777,517.0,0
0.0012080212611741967,518.0,0
0.0013288233872916163,517.0,0
0.001449625513409036,518.0,0
0.0015704276395264556,518.0,0
0.0016912297656438754,518.0,0
0.001812031891761295,518.0,0
0.0019328340178787146,518.0,0
0.002053636143996134,518.0,0
0.002174438270113554,518.0,0
0.002295240396230974,518.0,0
0.0024160425223483935,518.0,0
0.002536844648465813,518.0,0
0.0026576467745832327,518.0,0
0.0027784489007006523,518.0,0
0.002899251026818072,518.0,0
0.0030200531529354915,518.0,0
0.003140855279052911,519.0,0
0.0032616574051703316,518.0,0
0.0033824595312877508,518.0,0
0.003503261657405171,518.0,0
0.00362406378352259,518.0,0
0.00374486590964001,518.0,0
0.003865668035757429,518.0,0
0.003986470161874849,518.0,0
0.004107272287992268,518.0,0
0.0042280744141096884,518.0,0
0.004348876540227108,518.0,0
0.004469678666344528,519.0,0
0.004590480792461948,519.0,0
0.004711282918579368,519.0,0
0.004832085044696787,519.0,0
0.004952887170814206,519.0,0
0.005073689296931626,519.0,0
0.005194491423049046,519.0,0
0.005315293549166465,519.0,0
0.0054360956752838845,519.0,0
0.005556897801401305,519.0,0
0.005677699927518725,519.0,0
0.005798502053636144,519.0,0
0.005919304179753563,519.0,0
0.006040106305870983,519.0,0
0.006160908431988403,519.0,0
0.006281710558105822,519.0,0
0.006402512684223241,519.0,0
0.006523314810340663,519.0,0
0.006644116936458082,519.0,0
0.0067649190625755015,519.0,0
0.0068857211886929216,519.0,0
0.007006523314810342,519.0,0
0.007127325440927761,519.0,0
0.00724812756704518,519.0,0
0.0073689296931626,519.0,0
0.00748973181928002,519.0,0
0.007610533945397439,519.0,0
0.007731336071514858,518.0,0
0.007852138197632278,518.0,0
0.007972940323749698,518.0,0
0.008093742449867117,518.0,0
0.008214544575984537,518.0,0
0.008335346702101957,518.0,0
0.008456148828219377,518.0,0
0.008576950954336797,518.0,0
0.008697753080454215,518.0,0
0.008818555206571635,518.0,0
0.008939357332689055,518.0,0
0.009060159458806475,518.0,0
0.009180961584923895,518.0,0
0.009301763711041315,517.0,0
0.009422565837158735,518.0,0
0.009543367963276154,516.0,0
0.009664170089393574,517.0,0
0.009784972215510994,517.0,0
0.009905774341628412,516.0,0
0.010026576467745832,516.0,0
0.010147378593863252,516.0,0
0.010268180719980672,516.0,0
0.010388982846098092,516.0,0
0.01050978497221551,516.0,0
0.01063058709833293,516.0,0
0.01075138922445035,516.0,0
0.010872191350567769,516.0,0
0.010992993476685189,515.0,0
0.01111379560280261,516.0,0
0.01123459772892003,515.0,0
0.01135539985503745,515.0,0
0.011476201981154868,515.0,0
0.011597004107272288,515.0,0
0.011717806233389708,515.0,0
0.011838608359507126,515.0,0
0.011959410485624548,515.0,0
0.012080212611741966,515.0,0
0.012201014737859388,514.0,0
0.012321816863976806,515.0,0
0.012442618990094226,514.0,0
0.012563421116211644,513.0,0
0.012684223242329064,514.0,0
0.012805025368446483,514.0,0
0.012925827494563905,513.0,0
0.013046629620681326,513.0,0
0.013167431746798745,513.0,0
0.013288233872916165,512.0,0
0.013409035999033583,513.0,0
0.013529838125151003,512.0,0
0.013650640251268421,512.0,0
0.013771442377385843,512.0,0
0.013892244503503261,512.0,0
0.014013046629620683,511.0,0
0.014133848755738102,511.0,0
0.014254650881855522,512.0,0
0.01437545300797294,511.0,0
0.01449625513409036,511.0,0
0.014617057260207778,511.0,0
0.0147378593863252,511.0,0
0.014858661512442618,511.0,0
0.01497946363856004,511.0,0
0.015100265764677458,510.0,0
0.015221067890794878,510.0,0
0.015341870016912297,511.0,0
0.015462672143029717,510.0,0
0.015583474269147139,510.0,0
0.015704276395264557,511.0,0
0.01582507852138198,510.0,0
0.015945880647499397,510.0,0
0.016066682773616815,510.0,0
0.016187484899734234,510.0,0
0.016308287025851655,510.0,0
0.016429089151969074,510.0,0
0.016549891278086495,510.0,0
0.016670693404203914,510.0,0
0.016791495530321335,510.0,0
0.016912297656438754,510.0,0
0.017033099782556176,509.0,0
0.017153901908673594,510.0,0
0.017274704034791012,510.0,0
0.01739550616090843,509.0,0
0.017516308287025852,509.0,0
0.01763711041314327,510.0,0
0.017757912539260692,508.0,0
0.01787871466537811,509.0,0
0.01799951679149553,510.0,0
0.01812031891761295,509.0,0
0.01824112104373037,509.0,0
0.01836192316984779,510.0,0
0.01848272529596521,509.0,0
0.01860352742208263,509.0,0
0.01872432954820005,509.0,0
0.01884513167431747,509.0,0
0.01896593380043489,508.0,0
0.019086735926552308,509.0,0
0.019207538052669726,509.0,0
0.019328340178787148,509.0,0
0.019449142304904566,509.0,0
0.019569944431021988,509.0,0
0.019690746557139406,509.0,0
0.019811548683256824,510.0,0
0.019932350809374243,510.0,0
0.020053152935491664,510.0,0
0.020173955061609083,510.0,0
0.020294757187726505,510.0,0
0.020415559313843923,510.0,0
0.020536361439961345,510.0,0
0.020657163566078766,510.0,0
0.020777965692196185,510.0,0
0.020898767818313603,510.0,0
0.02101956994443102,511.0,0
0.021140372070548443,511.0,0
0.02126117419666586,511.0,0
